"T","TMean","TPrime2Mean","U:0","U:1","U:2","UMean:0","UMean:1","UMean:2","UPrime2Mean:0","UPrime2Mean:1","UPrime2Mean:2","UPrime2Mean:3","UPrime2Mean:4","UPrime2Mean:5","alphat","epsilon","k","kMean","kPrime2Mean","nut","p","pMean","pPrime2Mean","rho","yPlus","vtkValidPointMask","arc_length","Points:0","Points:1","Points:2"
2.835185e+02,2.835185e+02,-2.016962e-11,-2.385749e+00,2.062464e+02,0.000000e+00,-2.387086e+00,2.062937e+02,0.000000e+00,1.630902e-06,9.593753e-04,0.000000e+00,3.733569e-06,0.000000e+00,0.000000e+00,2.525387e-01,3.069648e+04,2.331900e+02,2.331900e+02,-1.082222e-10,1.594806e-01,1.291647e+05,1.296730e+05,8.882329e+04,1.583529e+00,0.000000e+00,1,1.344000e-02,-1.065600e-01,1.000000e-01,0.000000e+00
2.835130e+02,2.835130e+02,-7.920539e-11,-2.427103e+00,2.062748e+02,0.000000e+00,-2.428457e+00,2.063222e+02,0.000000e+00,1.695617e-06,9.600625e-04,0.000000e+00,3.874876e-06,0.000000e+00,0.000000e+00,2.550338e-01,3.130234e+04,2.366143e+02,2.366143e+02,-1.497953e-10,1.610655e-01,1.291555e+05,1.296638e+05,8.880952e+04,1.583447e+00,0.000000e+00,1,1.368000e-02,-1.063200e-01,1.000000e-01,0.000000e+00
2.835076e+02,2.835076e+02,-1.381025e-10,-2.468420e+00,2.063031e+02,0.000000e+00,-2.469792e+00,2.063505e+02,0.000000e+00,1.760605e-06,9.607477e-04,0.000000e+00,4.016568e-06,0.000000e+00,0.000000e+00,2.575122e-01,3.191121e+04,2.400417e+02,2.400417e+02,-1.917497e-10,1.626399e-01,1.291463e+05,1.296545e+05,8.879572e+04,1.583364e+00,0.000000e+00,1,1.392000e-02,-1.060800e-01,1.000000e-01,0.000000e+00
2.835021e+02,2.835021e+02,-1.969978e-10,-2.509735e+00,2.063315e+02,0.000000e+00,-2.511126e+00,2.063788e+02,0.000000e+00,1.825592e-06,9.614328e-04,0.000000e+00,4.158256e-06,0.000000e+00,0.000000e+00,2.599906e-01,3.252007e+04,2.434691e+02,2.434691e+02,-2.337028e-10,1.642143e-01,1.291371e+05,1.296453e+05,8.878192e+04,1.583281e+00,0.000000e+00,1,1.416000e-02,-1.058400e-01,1.000000e-01,0.000000e+00
2.834967e+02,2.834967e+02,-2.558931e-10,-2.551051e+00,2.063598e+02,0.000000e+00,-2.552459e+00,2.064072e+02,0.000000e+00,1.890579e-06,9.621180e-04,0.000000e+00,4.299944e-06,0.000000e+00,0.000000e+00,2.624690e-01,3.312893e+04,2.468964e+02,2.468964e+02,-2.756558e-10,1.657887e-01,1.291279e+05,1.296360e+05,8.876812e+04,1.583198e+00,0.000000e+00,1,1.440000e-02,-1.056000e-01,1.000000e-01,0.000000e+00
2.834912e+02,2.834912e+02,-3.147884e-10,-2.592367e+00,2.063882e+02,0.000000e+00,-2.593792e+00,2.064355e+02,0.000000e+00,1.955565e-06,9.628031e-04,0.000000e+00,4.441632e-06,0.000000e+00,0.000000e+00,2.649474e-01,3.373779e+04,2.503237e+02,2.503237e+02,-3.176089e-10,1.673631e-01,1.291187e+05,1.296268e+05,8.875432e+04,1.583115e+00,0.000000e+00,1,1.464000e-02,-1.053600e-01,1.000000e-01,0.000000e+00
2.834858e+02,2.834858e+02,-3.736855e-10,-2.633684e+00,2.064165e+02,0.000000e+00,-2.635127e+00,2.064639e+02,0.000000e+00,2.020554e-06,9.634883e-04,0.000000e+00,4.583324e-06,0.000000e+00,0.000000e+00,2.674259e-01,3.434666e+04,2.537511e+02,2.537511e+02,-3.595632e-10,1.689375e-01,1.291095e+05,1.296175e+05,8.874052e+04,1.583033e+00,0.000000e+00,1,1.488000e-02,-1.051200e-01,1.000000e-01,0.000000e+00
2.834804e+02,2.834804e+02,-4.325808e-10,-2.674999e+00,2.064448e+02,0.000000e+00,-2.676461e+00,2.064922e+02,0.000000e+00,2.085541e-06,9.641735e-04,0.000000e+00,4.725011e-06,0.000000e+00,0.000000e+00,2.699043e-01,3.495552e+04,2.571785e+02,2.571785e+02,-4.015163e-10,1.705119e-01,1.291003e+05,1.296083e+05,8.872672e+04,1.582950e+00,0.000000e+00,1,1.512000e-02,-1.048800e-01,1.000000e-01,0.000000e+00
2.834749e+02,2.834749e+02,-4.914761e-10,-2.716315e+00,2.064732e+02,0.000000e+00,-2.717794e+00,2.065205e+02,0.000000e+00,2.150528e-06,9.648586e-04,0.000000e+00,4.866699e-06,0.000000e+00,0.000000e+00,2.723827e-01,3.556438e+04,2.606058e+02,2.606058e+02,-4.434693e-10,1.720863e-01,1.290911e+05,1.295990e+05,8.871292e+04,1.582867e+00,0.000000e+00,1,1.536000e-02,-1.046400e-01,1.000000e-01,0.000000e+00
2.834695e+02,2.834695e+02,-5.503732e-10,-2.757632e+00,2.065015e+02,0.000000e+00,-2.759129e+00,2.065489e+02,0.000000e+00,2.215516e-06,9.655438e-04,0.000000e+00,5.008391e-06,0.000000e+00,0.000000e+00,2.748611e-01,3.617325e+04,2.640332e+02,2.640332e+02,-4.854237e-10,1.736608e-01,1.290819e+05,1.295898e+05,8.869912e+04,1.582784e+00,0.000000e+00,1,1.560000e-02,-1.044000e-01,1.000000e-01,0.000000e+00
2.834641e+02,2.834641e+02,-6.092685e-10,-2.798948e+00,2.065298e+02,0.000000e+00,-2.800462e+00,2.065772e+02,0.000000e+00,2.280503e-06,9.662290e-04,0.000000e+00,5.150079e-06,0.000000e+00,0.000000e+00,2.773395e-01,3.678211e+04,2.674605e+02,2.674605e+02,-5.273768e-10,1.752352e-01,1.290727e+05,1.295805e+05,8.868532e+04,1.582702e+00,0.000000e+00,1,1.584000e-02,-1.041600e-01,1.000000e-01,0.000000e+00
2.834586e+02,2.834586e+02,-6.681638e-10,-2.840264e+00,2.065582e+02,0.000000e+00,-2.841795e+00,2.066055e+02,0.000000e+00,2.345490e-06,9.669141e-04,0.000000e+00,5.291767e-06,0.000000e+00,0.000000e+00,2.798179e-01,3.739096e+04,2.708878e+02,2.708878e+02,-5.693298e-10,1.768096e-01,1.290635e+05,1.295713e+05,8.867152e+04,1.582619e+00,0.000000e+00,1,1.608000e-02,-1.039200e-01,1.000000e-01,0.000000e+00
2.834545e+02,2.834545e+02,-6.496427e-10,-2.879739e+00,2.065834e+02,0.000000e+00,-2.881286e+00,2.066307e+02,0.000000e+00,2.424820e-06,9.674780e-04,0.000000e+00,5.449575e-06,0.000000e+00,0.000000e+00,2.816722e-01,3.815582e+04,2.744840e+02,2.744840e+02,-5.880568e-10,1.779936e-01,1.290533e+05,1.295610e+05,8.865612e+04,1.582516e+00,0.000000e+00,1,1.632000e-02,-1.036800e-01,1.000000e-01,0.000000e+00
2.834505e+02,2.834505e+02,-6.234295e-10,-2.919032e+00,2.066083e+02,0.000000e+00,-2.920595e+00,2.066556e+02,0.000000e+00,2.505578e-06,9.680298e-04,0.000000e+00,5.608990e-06,0.000000e+00,0.000000e+00,2.834646e-01,3.893620e+04,2.780971e+02,2.780971e+02,-6.044769e-10,1.791388e-01,1.290429e+05,1.295506e+05,8.864056e+04,1.582411e+00,0.000000e+00,1,1.656000e-02,-1.034400e-01,1.000000e-01,0.000000e+00
2.834466e+02,2.834466e+02,-5.972172e-10,-2.958325e+00,2.066332e+02,0.000000e+00,-2.959902e+00,2.066805e+02,0.000000e+00,2.586333e-06,9.685816e-04,0.000000e+00,5.768401e-06,0.000000e+00,0.000000e+00,2.852569e-01,3.971655e+04,2.817101e+02,2.817101e+02,-6.208964e-10,1.802840e-01,1.290326e+05,1.295402e+05,8.862500e+04,1.582306e+00,0.000000e+00,1,1.680000e-02,-1.032000e-01,1.000000e-01,0.000000e+00
2.834426e+02,2.834426e+02,-5.710049e-10,-2.997617e+00,2.066581e+02,0.000000e+00,-2.999210e+00,2.067054e+02,0.000000e+00,2.667089e-06,9.691334e-04,0.000000e+00,5.927810e-06,0.000000e+00,0.000000e+00,2.870492e-01,4.049691e+04,2.853231e+02,2.853231e+02,-6.373160e-10,1.814292e-01,1.290222e+05,1.295298e+05,8.860944e+04,1.582201e+00,0.000000e+00,1,1.704000e-02,-1.029600e-01,1.000000e-01,0.000000e+00
2.834386e+02,2.834386e+02,-5.447925e-10,-3.036910e+00,2.066830e+02,0.000000e+00,-3.038517e+00,2.067303e+02,0.000000e+00,2.747844e-06,9.696852e-04,0.000000e+00,6.087220e-06,0.000000e+00,0.000000e+00,2.888415e-01,4.127726e+04,2.889360e+02,2.889360e+02,-6.537356e-10,1.825744e-01,1.290119e+05,1.295194e+05,8.859388e+04,1.582096e+00,0.000000e+00,1,1.728000e-02,-1.027200e-01,1.000000e-01,0.000000e+00
2.834346e+02,2.834346e+02,-5.185794e-10,-3.076203e+00,2.067079e+02,0.000000e+00,-3.077826e+00,2.067552e+02,0.000000e+00,2.828602e-06,9.702370e-04,0.000000e+00,6.246635e-06,0.000000e+00,0.000000e+00,2.906339e-01,4.205764e+04,2.925491e+02,2.925491e+02,-6.701556e-10,1.837196e-01,1.290015e+05,1.295090e+05,8.857831e+04,1.581991e+00,0.000000e+00,1,1.752000e-02,-1.024800e-01,1.000000e-01,0.000000e+00
2.834307e+02,2.834307e+02,-4.923671e-10,-3.115495e+00,2.067328e+02,0.000000e+00,-3.117134e+00,2.067801e+02,0.000000e+00,2.909357e-06,9.707888e-04,0.000000e+00,6.406045e-06,0.000000e+00,0.000000e+00,2.924262e-01,4.283799e+04,2.961621e+02,2.961621e+02,-6.865752e-10,1.848648e-01,1.289912e+05,1.294986e+05,8.856275e+04,1.581886e+00,0.000000e+00,1,1.776000e-02,-1.022400e-01,1.000000e-01,0.000000e+00
2.834267e+02,2.834267e+02,-4.661547e-10,-3.154788e+00,2.067578e+02,0.000000e+00,-3.156442e+00,2.068050e+02,0.000000e+00,2.990113e-06,9.713406e-04,0.000000e+00,6.565455e-06,0.000000e+00,0.000000e+00,2.942185e-01,4.361834e+04,2.997751e+02,2.997751e+02,-7.029947e-10,1.860100e-01,1.289808e+05,1.294883e+05,8.854720e+04,1.581781e+00,0.000000e+00,1,1.800000e-02,-1.020000e-01,1.000000e-01,0.000000e+00
2.834227e+02,2.834227e+02,-4.399424e-10,-3.194080e+00,2.067827e+02,0.000000e+00,-3.195749e+00,2.068298e+02,0.000000e+00,3.070868e-06,9.718924e-04,0.000000e+00,6.724865e-06,0.000000e+00,0.000000e+00,2.960108e-01,4.439870e+04,3.033880e+02,3.033880e+02,-7.194143e-10,1.871552e-01,1.289705e+05,1.294779e+05,8.853163e+04,1.581676e+00,0.000000e+00,1,1.824000e-02,-1.017600e-01,1.000000e-01,0.000000e+00
2.834187e+02,2.834187e+02,-4.137293e-10,-3.233374e+00,2.068076e+02,0.000000e+00,-3.235058e+00,2.068547e+02,0.000000e+00,3.151626e-06,9.724443e-04,0.000000e+00,6.884280e-06,0.000000e+00,0.000000e+00,2.978031e-01,4.517908e+04,3.070011e+02,3.070011e+02,-7.358343e-10,1.883004e-01,1.289601e+05,1.294675e+05,8.851607e+04,1.581571e+00,0.000000e+00,1,1.848000e-02,-1.015200e-01,1.000000e-01,0.000000e+00
2.834147e+02,2.834147e+02,-3.875170e-10,-3.272666e+00,2.068325e+02,0.000000e+00,-3.274366e+00,2.068796e+02,0.000000e+00,3.232381e-06,9.729961e-04,0.000000e+00,7.043690e-06,0.000000e+00,0.000000e+00,2.995954e-01,4.595943e+04,3.106141e+02,3.106141e+02,-7.522539e-10,1.894456e-01,1.289498e+05,1.294571e+05,8.850051e+04,1.581466e+00,0.000000e+00,1,1.872000e-02,-1.012800e-01,1.000000e-01,0.000000e+00
2.834108e+02,2.834108e+02,-3.613046e-10,-3.311959e+00,2.068574e+02,0.000000e+00,-3.313673e+00,2.069045e+02,0.000000e+00,3.313136e-06,9.735479e-04,0.000000e+00,7.203100e-06,0.000000e+00,0.000000e+00,3.013878e-01,4.673979e+04,3.142270e+02,3.142270e+02,-7.686735e-10,1.905908e-01,1.289394e+05,1.294467e+05,8.848495e+04,1.581361e+00,0.000000e+00,1,1.896000e-02,-1.010400e-01,1.000000e-01,0.000000e+00
2.834071e+02,2.834071e+02,-3.373113e-10,-3.350747e+00,2.068815e+02,0.000000e+00,-3.352476e+00,2.069286e+02,0.000000e+00,3.398249e-06,9.740667e-04,0.000000e+00,7.366021e-06,0.000000e+00,0.000000e+00,3.030481e-01,4.757008e+04,3.178921e+02,3.178921e+02,-7.777476e-10,1.916535e-01,1.289288e+05,1.294360e+05,8.846897e+04,1.581251e+00,0.000000e+00,1,1.920000e-02,-1.008000e-01,1.000000e-01,0.000000e+00
2.834048e+02,2.834048e+02,-3.218779e-10,-3.387592e+00,2.069028e+02,0.000000e+00,-3.389334e+00,2.069498e+02,0.000000e+00,3.500177e-06,9.744579e-04,0.000000e+00,7.542491e-06,0.000000e+00,0.000000e+00,3.041996e-01,4.859307e+04,3.217580e+02,3.217580e+02,-7.584841e-10,1.923984e-01,1.289170e+05,1.294243e+05,8.845138e+04,1.581120e+00,0.000000e+00,1,1.944000e-02,-1.005600e-01,1.000000e-01,0.000000e+00
2.834024e+02,2.834024e+02,-3.064450e-10,-3.424437e+00,2.069240e+02,0.000000e+00,-3.426191e+00,2.069711e+02,0.000000e+00,3.602101e-06,9.748493e-04,0.000000e+00,7.718956e-06,0.000000e+00,0.000000e+00,3.053510e-01,4.961603e+04,3.256239e+02,3.256239e+02,-7.392211e-10,1.931432e-01,1.289053e+05,1.294125e+05,8.843378e+04,1.580989e+00,0.000000e+00,1,1.968000e-02,-1.003200e-01,1.000000e-01,0.000000e+00
2.834001e+02,2.834001e+02,-2.910121e-10,-3.461281e+00,2.069452e+02,0.000000e+00,-3.463048e+00,2.069922e+02,0.000000e+00,3.704024e-06,9.752405e-04,0.000000e+00,7.895422e-06,0.000000e+00,0.000000e+00,3.065024e-01,5.063899e+04,3.294897e+02,3.294897e+02,-7.199581e-10,1.938880e-01,1.288936e+05,1.294008e+05,8.841619e+04,1.580859e+00,0.000000e+00,1,1.992000e-02,-1.000800e-01,1.000000e-01,0.000000e+00
2.833977e+02,2.833977e+02,-2.755792e-10,-3.498125e+00,2.069664e+02,0.000000e+00,-3.499904e+00,2.070135e+02,0.000000e+00,3.805949e-06,9.756318e-04,0.000000e+00,8.071886e-06,0.000000e+00,0.000000e+00,3.076538e-01,5.166195e+04,3.333556e+02,3.333556e+02,-7.006951e-10,1.946328e-01,1.288818e+05,1.293890e+05,8.839859e+04,1.580728e+00,0.000000e+00,1,2.016000e-02,-9.984000e-02,1.000000e-01,0.000000e+00
2.833954e+02,2.833954e+02,-2.601458e-10,-3.534971e+00,2.069876e+02,0.000000e+00,-3.536762e+00,2.070347e+02,0.000000e+00,3.907876e-06,9.760231e-04,0.000000e+00,8.248357e-06,0.000000e+00,0.000000e+00,3.088052e-01,5.268494e+04,3.372216e+02,3.372216e+02,-6.814316e-10,1.953777e-01,1.288701e+05,1.293772e+05,8.838100e+04,1.580598e+00,0.000000e+00,1,2.040000e-02,-9.959999e-02,1.000000e-01,0.000000e+00
2.833930e+02,2.833930e+02,-2.447129e-10,-3.571815e+00,2.070089e+02,0.000000e+00,-3.573619e+00,2.070559e+02,0.000000e+00,4.009800e-06,9.764144e-04,0.000000e+00,8.424822e-06,0.000000e+00,0.000000e+00,3.099566e-01,5.370790e+04,3.410874e+02,3.410874e+02,-6.621686e-10,1.961225e-01,1.288583e+05,1.293655e+05,8.836341e+04,1.580467e+00,0.000000e+00,1,2.064000e-02,-9.936000e-02,1.000000e-01,0.000000e+00
2.833907e+02,2.833907e+02,-2.292800e-10,-3.608659e+00,2.070301e+02,0.000000e+00,-3.610475e+00,2.070771e+02,0.000000e+00,4.111724e-06,9.768057e-04,0.000000e+00,8.601287e-06,0.000000e+00,0.000000e+00,3.111080e-01,5.473086e+04,3.449533e+02,3.449533e+02,-6.429056e-10,1.968673e-01,1.288466e+05,1.293537e+05,8.834581e+04,1.580336e+00,0.000000e+00,1,2.088000e-02,-9.912000e-02,1.000000e-01,0.000000e+00
2.833883e+02,2.833883e+02,-2.138471e-10,-3.645503e+00,2.070513e+02,0.000000e+00,-3.647332e+00,2.070983e+02,0.000000e+00,4.213648e-06,9.771970e-04,0.000000e+00,8.777752e-06,0.000000e+00,0.000000e+00,3.122594e-01,5.575382e+04,3.488191e+02,3.488191e+02,-6.236426e-10,1.976122e-01,1.288349e+05,1.293419e+05,8.832822e+04,1.580206e+00,0.000000e+00,1,2.112000e-02,-9.888000e-02,1.000000e-01,0.000000e+00
2.833860e+02,2.833860e+02,-1.984137e-10,-3.682348e+00,2.070725e+02,0.000000e+00,-3.684190e+00,2.071195e+02,0.000000e+00,4.315575e-06,9.775884e-04,0.000000e+00,8.954222e-06,0.000000e+00,0.000000e+00,3.134108e-01,5.677681e+04,3.526851e+02,3.526851e+02,-6.043791e-10,1.983570e-01,1.288231e+05,1.293302e+05,8.831062e+04,1.580075e+00,0.000000e+00,1,2.136000e-02,-9.863999e-02,1.000000e-01,0.000000e+00
2.833836e+02,2.833836e+02,-1.829808e-10,-3.719193e+00,2.070937e+02,0.000000e+00,-3.721046e+00,2.071407e+02,0.000000e+00,4.417499e-06,9.779796e-04,0.000000e+00,9.130687e-06,0.000000e+00,0.000000e+00,3.145623e-01,5.779977e+04,3.565509e+02,3.565509e+02,-5.851161e-10,1.991018e-01,1.288114e+05,1.293184e+05,8.829303e+04,1.579945e+00,0.000000e+00,1,2.160000e-02,-9.840000e-02,1.000000e-01,0.000000e+00
2.833813e+02,2.833813e+02,-1.675479e-10,-3.756037e+00,2.071150e+02,0.000000e+00,-3.757903e+00,2.071619e+02,0.000000e+00,4.519423e-06,9.783709e-04,0.000000e+00,9.307152e-06,0.000000e+00,0.000000e+00,3.157137e-01,5.882273e+04,3.604168e+02,3.604168e+02,-5.658531e-10,1.998467e-01,1.287996e+05,1.293067e+05,8.827544e+04,1.579814e+00,0.000000e+00,1,2.184000e-02,-9.816000e-02,1.000000e-01,0.000000e+00
2.833789e+02,2.833789e+02,-1.521150e-10,-3.792881e+00,2.071362e+02,0.000000e+00,-3.794760e+00,2.071831e+02,0.000000e+00,4.621347e-06,9.787622e-04,0.000000e+00,9.483617e-06,0.000000e+00,0.000000e+00,3.168651e-01,5.984568e+04,3.642827e+02,3.642827e+02,-5.465902e-10,2.005915e-01,1.287879e+05,1.292949e+05,8.825784e+04,1.579683e+00,0.000000e+00,1,2.208000e-02,-9.792000e-02,1.000000e-01,0.000000e+00
2.833766e+02,2.833766e+02,-1.366817e-10,-3.829727e+00,2.071574e+02,0.000000e+00,-3.831617e+00,2.072043e+02,0.000000e+00,4.723274e-06,9.791534e-04,0.000000e+00,9.660088e-06,0.000000e+00,0.000000e+00,3.180165e-01,6.086868e+04,3.681486e+02,3.681486e+02,-5.273266e-10,2.013363e-01,1.287762e+05,1.292831e+05,8.824025e+04,1.579553e+00,0.000000e+00,1,2.232000e-02,-9.768000e-02,1.000000e-01,0.000000e+00
2.833742e+02,2.833742e+02,-1.212487e-10,-3.866571e+00,2.071786e+02,0.000000e+00,-3.868474e+00,2.072255e+02,0.000000e+00,4.825198e-06,9.795448e-04,0.000000e+00,9.836553e-06,0.000000e+00,0.000000e+00,3.191679e-01,6.189163e+04,3.720145e+02,3.720145e+02,-5.080636e-10,2.020812e-01,1.287644e+05,1.292714e+05,8.822266e+04,1.579422e+00,0.000000e+00,1,2.256000e-02,-9.744000e-02,1.000000e-01,0.000000e+00
2.833731e+02,2.833731e+02,-1.144159e-10,-3.900501e+00,2.071964e+02,0.000000e+00,-3.902415e+00,2.072433e+02,0.000000e+00,4.940777e-06,9.798346e-04,0.000000e+00,1.001501e-05,0.000000e+00,0.000000e+00,3.199281e-01,6.309357e+04,3.759551e+02,3.759551e+02,-5.024358e-10,2.025809e-01,1.287522e+05,1.292591e+05,8.820430e+04,1.579278e+00,0.000000e+00,1,2.280000e-02,-9.720000e-02,1.000000e-01,0.000000e+00
2.833728e+02,2.833728e+02,-1.127482e-10,-3.932682e+00,2.072121e+02,0.000000e+00,-3.934604e+00,2.072590e+02,0.000000e+00,5.064558e-06,9.800635e-04,0.000000e+00,1.019468e-05,0.000000e+00,0.000000e+00,3.204533e-01,6.440299e+04,3.799406e+02,3.799406e+02,-5.049973e-10,2.029333e-01,1.287396e+05,1.292465e+05,8.818547e+04,1.579126e+00,0.000000e+00,1,2.304000e-02,-9.696000e-02,1.000000e-01,0.000000e+00
2.833725e+02,2.833725e+02,-1.110804e-10,-3.964863e+00,2.072279e+02,0.000000e+00,-3.966794e+00,2.072747e+02,0.000000e+00,5.188342e-06,9.802923e-04,0.000000e+00,1.037434e-05,0.000000e+00,0.000000e+00,3.209785e-01,6.571245e+04,3.839262e+02,3.839262e+02,-5.075587e-10,2.032858e-01,1.287271e+05,1.292339e+05,8.816664e+04,1.578974e+00,0.000000e+00,1,2.328000e-02,-9.672000e-02,1.000000e-01,0.000000e+00
2.833722e+02,2.833722e+02,-1.094127e-10,-3.997043e+00,2.072436e+02,0.000000e+00,-3.998984e+00,2.072904e+02,0.000000e+00,5.312123e-06,9.805213e-04,0.000000e+00,1.055400e-05,0.000000e+00,0.000000e+00,3.215036e-01,6.702188e+04,3.879117e+02,3.879117e+02,-5.101202e-10,2.036383e-01,1.287145e+05,1.292213e+05,8.814782e+04,1.578821e+00,0.000000e+00,1,2.352000e-02,-9.648000e-02,1.000000e-01,0.000000e+00
2.833718e+02,2.833718e+02,-1.077450e-10,-4.029224e+00,2.072593e+02,0.000000e+00,-4.031173e+00,2.073061e+02,0.000000e+00,5.435904e-06,9.807502e-04,0.000000e+00,1.073366e-05,0.000000e+00,0.000000e+00,3.220288e-01,6.833130e+04,3.918972e+02,3.918972e+02,-5.126816e-10,2.039908e-01,1.287019e+05,1.292087e+05,8.812899e+04,1.578669e+00,0.000000e+00,1,2.376000e-02,-9.624000e-02,1.000000e-01,0.000000e+00
2.833715e+02,2.833715e+02,-1.060773e-10,-4.061404e+00,2.072750e+02,0.000000e+00,-4.063362e+00,2.073218e+02,0.000000e+00,5.559684e-06,9.809791e-04,0.000000e+00,1.091333e-05,0.000000e+00,0.000000e+00,3.225540e-01,6.964073e+04,3.958828e+02,3.958828e+02,-5.152430e-10,2.043433e-01,1.286894e+05,1.291961e+05,8.811016e+04,1.578517e+00,0.000000e+00,1,2.400000e-02,-9.600000e-02,1.000000e-01,0.000000e+00
2.833712e+02,2.833712e+02,-1.044095e-10,-4.093585e+00,2.072908e+02,0.000000e+00,-4.095552e+00,2.073375e+02,0.000000e+00,5.683469e-06,9.812079e-04,0.000000e+00,1.109299e-05,0.000000e+00,0.000000e+00,3.230792e-01,7.095020e+04,3.998684e+02,3.998684e+02,-5.178045e-10,2.046958e-01,1.286768e+05,1.291835e+05,8.809134e+04,1.578365e+00,0.000000e+00,1,2.424000e-02,-9.576000e-02,1.000000e-01,0.000000e+00
2.833708e+02,2.833708e+02,-1.027418e-10,-4.125766e+00,2.073065e+02,0.000000e+00,-4.127742e+00,2.073532e+02,0.000000e+00,5.807250e-06,9.814368e-04,0.000000e+00,1.127265e-05,0.000000e+00,0.000000e+00,3.236044e-01,7.225962e+04,4.038539e+02,4.038539e+02,-5.203659e-10,2.050483e-01,1.286642e+05,1.291708e+05,8.807252e+04,1.578213e+00,0.000000e+00,1,2.448000e-02,-9.552000e-02,1.000000e-01,0.000000e+00
2.833705e+02,2.833705e+02,-1.010741e-10,-4.157946e+00,2.073222e+02,0.000000e+00,-4.159931e+00,2.073689e+02,0.000000e+00,5.931030e-06,9.816657e-04,0.000000e+00,1.145231e-05,0.000000e+00,0.000000e+00,3.241296e-01,7.356904e+04,4.078394e+02,4.078394e+02,-5.229273e-10,2.054008e-01,1.286517e+05,1.291582e+05,8.805370e+04,1.578060e+00,0.000000e+00,1,2.472000e-02,-9.528000e-02,1.000000e-01,0.000000e+00
2.833702e+02,2.833702e+02,-9.940641e-11,-4.190127e+00,2.073379e+02,0.000000e+00,-4.192120e+00,2.073847e+02,0.000000e+00,6.054811e-06,9.818946e-04,0.000000e+00,1.163198e-05,0.000000e+00,0.000000e+00,3.246548e-01,7.487847e+04,4.118249e+02,4.118249e+02,-5.254887e-10,2.057532e-01,1.286391e+05,1.291456e+05,8.803487e+04,1.577908e+00,0.000000e+00,1,2.496000e-02,-9.504000e-02,1.000000e-01,0.000000e+00
2.833699e+02,2.833699e+02,-9.773864e-11,-4.222308e+00,2.073537e+02,0.000000e+00,-4.224310e+00,2.074004e+02,0.000000e+00,6.178595e-06,9.821235e-04,0.000000e+00,1.181164e-05,0.000000e+00,0.000000e+00,3.251800e-01,7.618793e+04,4.158105e+02,4.158105e+02,-5.280502e-10,2.061057e-01,1.286266e+05,1.291330e+05,8.801604e+04,1.577756e+00,0.000000e+00,1,2.520000e-02,-9.480000e-02,1.000000e-01,0.000000e+00
2.833695e+02,2.833695e+02,-9.607094e-11,-4.254488e+00,2.073694e+02,0.000000e+00,-4.256500e+00,2.074161e+02,0.000000e+00,6.302376e-06,9.823524e-04,0.000000e+00,1.199130e-05,0.000000e+00,0.000000e+00,3.257052e-01,7.749736e+04,4.197961e+02,4.197961e+02,-5.306116e-10,2.064582e-01,1.286140e+05,1.291204e+05,8.799722e+04,1.577604e+00,0.000000e+00,1,2.544000e-02,-9.456000e-02,1.000000e-01,0.000000e+00
2.833692e+02,2.833692e+02,-9.440323e-11,-4.286669e+00,2.073851e+02,0.000000e+00,-4.288689e+00,2.074318e+02,0.000000e+00,6.426157e-06,9.825813e-04,0.000000e+00,1.217097e-05,0.000000e+00,0.000000e+00,3.262303e-01,7.880678e+04,4.237816e+02,4.237816e+02,-5.331730e-10,2.068107e-01,1.286015e+05,1.291078e+05,8.797839e+04,1.577452e+00,0.000000e+00,1,2.568000e-02,-9.432000e-02,1.000000e-01,0.000000e+00
2.833689e+02,2.833689e+02,-9.273552e-11,-4.318849e+00,2.074008e+02,0.000000e+00,-4.320879e+00,2.074475e+02,0.000000e+00,6.549937e-06,9.828102e-04,0.000000e+00,1.235063e-05,0.000000e+00,0.000000e+00,3.267556e-01,8.011620e+04,4.277671e+02,4.277671e+02,-5.357345e-10,2.071632e-01,1.285889e+05,1.290952e+05,8.795956e+04,1.577299e+00,0.000000e+00,1,2.592000e-02,-9.408000e-02,1.000000e-01,0.000000e+00
2.833686e+02,2.833686e+02,-9.106776e-11,-4.351030e+00,2.074166e+02,0.000000e+00,-4.353069e+00,2.074632e+02,0.000000e+00,6.673722e-06,9.830390e-04,0.000000e+00,1.253029e-05,0.000000e+00,0.000000e+00,3.272808e-01,8.142567e+04,4.317527e+02,4.317527e+02,-5.382959e-10,2.075157e-01,1.285763e+05,1.290826e+05,8.794074e+04,1.577147e+00,0.000000e+00,1,2.616000e-02,-9.384000e-02,1.000000e-01,0.000000e+00
2.833682e+02,2.833682e+02,-8.940005e-11,-4.383211e+00,2.074323e+02,0.000000e+00,-4.385258e+00,2.074789e+02,0.000000e+00,6.797502e-06,9.832679e-04,0.000000e+00,1.270995e-05,0.000000e+00,0.000000e+00,3.278059e-01,8.273509e+04,4.357382e+02,4.357382e+02,-5.408574e-10,2.078682e-01,1.285638e+05,1.290700e+05,8.792191e+04,1.576995e+00,0.000000e+00,1,2.640000e-02,-9.360000e-02,1.000000e-01,0.000000e+00
