# Source     : particleCollector
# Bins       : 30
# Total area : 0.00784591
# Geometry   :
#	Bin	(Centre_x Centre_y Centre_z)	Area
#	0	(0.00623339 0 -0.00202535)	3.13836e-05
#	1	(0.00385245 0 -0.00530244)	3.13836e-05
#	2	(4.91999e-19 0 -0.00655417)	3.13836e-05
#	3	(-0.00385245 0 -0.00530244)	3.13836e-05
#	4	(-0.00623339 0 -0.00202535)	3.13836e-05
#	5	(-0.00623339 0 0.00202535)	3.13836e-05
#	6	(-0.00385245 0 0.00530244)	3.13836e-05
#	7	(-8.43426e-19 0 0.00655417)	3.13836e-05
#	8	(0.00385245 0 0.00530244)	3.13836e-05
#	9	(0.00623339 0 0.00202535)	3.13836e-05
#	10	(0.0173644 0 -0.00564205)	0.000164764
#	11	(0.0107318 0 -0.0147711)	0.000164764
#	12	(1.71363e-18 0 -0.0182581)	0.000164764
#	13	(-0.0107318 0 -0.0147711)	0.000164764
#	14	(-0.0173644 0 -0.00564205)	0.000164764
#	15	(-0.0173644 0 0.00564205)	0.000164764
#	16	(-0.0107318 0 0.0147711)	0.000164764
#	17	(-2.57044e-18 0 0.0182581)	0.000164764
#	18	(0.0107318 0 0.0147711)	0.000164764
#	19	(0.0173644 0 0.00564205)	0.000164764
#	20	(0.0363614 0 -0.0118145)	0.000588443
#	21	(0.0224726 0 -0.0309309)	0.000588443
#	22	(3.59862e-18 0 -0.0382327)	0.000588443
#	23	(-0.0224726 0 -0.0309309)	0.000588443
#	24	(-0.0363614 0 -0.0118145)	0.000588443
#	25	(-0.0363614 0 0.0118145)	0.000588443
#	26	(-0.0224726 0 0.0309309)	0.000588443
#	27	(-6.2376e-18 0 0.0382327)	0.000588443
#	28	(0.0224726 0 0.0309309)	0.000588443
#	29	(0.0363614 0 0.0118145)	0.000588443
#
# Output format:
#	Time	bin_0	mass[0]	massFlowRate[0]
#	Time	bin_1	mass[1]	massFlowRate[1]
#	Time	bin_2	mass[2]	massFlowRate[2]
#	Time	bin_3	mass[3]	massFlowRate[3]
#	Time	bin_4	mass[4]	massFlowRate[4]
#	Time	bin_5	mass[5]	massFlowRate[5]
#	Time	bin_6	mass[6]	massFlowRate[6]
#	Time	bin_7	mass[7]	massFlowRate[7]
#	Time	bin_8	mass[8]	massFlowRate[8]
#	Time	bin_9	mass[9]	massFlowRate[9]
#	Time	bin_10	mass[10]	massFlowRate[10]
#	Time	bin_11	mass[11]	massFlowRate[11]
#	Time	bin_12	mass[12]	massFlowRate[12]
#	Time	bin_13	mass[13]	massFlowRate[13]
#	Time	bin_14	mass[14]	massFlowRate[14]
#	Time	bin_15	mass[15]	massFlowRate[15]
#	Time	bin_16	mass[16]	massFlowRate[16]
#	Time	bin_17	mass[17]	massFlowRate[17]
#	Time	bin_18	mass[18]	massFlowRate[18]
#	Time	bin_19	mass[19]	massFlowRate[19]
#	Time	bin_20	mass[20]	massFlowRate[20]
#	Time	bin_21	mass[21]	massFlowRate[21]
#	Time	bin_22	mass[22]	massFlowRate[22]
#	Time	bin_23	mass[23]	massFlowRate[23]
#	Time	bin_24	mass[24]	massFlowRate[24]
#	Time	bin_25	mass[25]	massFlowRate[25]
#	Time	bin_26	mass[26]	massFlowRate[26]
#	Time	bin_27	mass[27]	massFlowRate[27]
#	Time	bin_28	mass[28]	massFlowRate[28]
#	Time	bin_29	mass[29]	massFlowRate[29]
0.0115	4	0	0
0.0115	5	0	0
0.0115	6	0	0
0.0115	7	0	0
0.0115	8	0	0
0.0115	9	0	0
0.0115	10	0	0
0.0115	11	0	0
0.0115	12	0	0
0.0115	13	0	0
0.0115	14	0	0
0.0115	15	0	0
0.0115	16	0	0
0.0115	17	0	0
0.0115	18	0	0
0.0115	19	0	0
0.0115	20	0	0
0.0115	21	0	0
0.0115	22	0	0
0.0115	23	0	0
0.0115	24	0	0
0.0115	25	0	0
0.0115	26	0	0
0.0115	27	0	0
0.0115	28	0	0
0.0115	29	0	0
0.012	0	0	0
0.012	1	0	0
0.012	2	0	0
0.012	3	0	0
0.012	4	0	0
0.012	5	0	0
0.012	6	0	0
0.012	7	0	0
0.012	8	0	0
0.012	9	0	0
0.012	10	0	0
0.012	11	0	0
0.012	12	0	0
0.012	13	0	0
0.012	14	0	0
0.012	15	0	0
0.012	16	0	0
0.012	17	0	0
0.012	18	0	0
0.012	19	0	0
0.012	20	0	0
0.012	21	0	0
0.012	22	0	0
0.012	23	0	0
0.012	24	0	0
0.012	25	0	0
0.012	26	0	0
0.012	27	0	0
0.012	28	0	0
0.012	29	0	0
0.0125	0	0	0
0.0125	1	0	0
0.0125	2	0	0
0.0125	3	0	0
0.0125	4	0	0
0.0125	5	0	0
0.0125	6	0	0
0.0125	7	0	0
0.0125	8	0	0
0.0125	9	0	0
0.0125	10	0	0
0.0125	11	0	0
0.0125	12	0	0
0.0125	13	0	0
0.0125	14	0	0
0.0125	15	0	0
0.0125	16	0	0
0.0125	17	0	0
0.0125	18	0	0
0.0125	19	0	0
0.0125	20	0	0
0.0125	21	0	0
0.0125	22	0	0
0.0125	23	0	0
0.0125	24	0	0
0.0125	25	0	0
0.0125	26	0	0
0.0125	27	0	0
0.0125	28	0	0
0.0125	29	0	0
0.013	0	0	0
0.013	1	0	0
0.013	2	0	0
0.013	3	0	0
0.013	4	0	0
0.013	5	0	0
0.013	6	0	0
0.013	7	0	0
0.013	8	0	0
0.013	9	0	0
0.013	10	0	0
0.013	11	0	0
0.013	12	0	0
0.013	13	0	0
0.013	14	0	0
0.013	15	0	0
0.013	16	0	0
0.013	17	0	0
0.013	18	0	0
0.013	19	0	0
0.013	20	0	0
0.013	21	0	0
0.013	22	0	0
0.013	23	0	0
0.013	24	0	0
0.013	25	0	0
0.013	26	0	0
0.013	27	0	0
0.013	28	0	0
0.013	29	0	0
0.0135	0	0	0
0.0135	1	0	0
0.0135	2	0	0
0.0135	3	0	0
0.0135	4	0	0
0.0135	5	0	0
0.0135	6	0	0
0.0135	7	0	0
0.0135	8	0	0
0.0135	9	0	0
0.0135	10	0	0
0.0135	11	0	0
0.0135	12	0	0
0.0135	13	0	0
0.0135	14	0	0
0.0135	15	0	0
0.0135	16	0	0
0.0135	17	0	0
0.0135	18	0	0
0.0135	19	0	0
0.0135	20	0	0
0.0135	21	0	0
0.0135	22	0	0
0.0135	23	0	0
0.0135	24	0	0
0.0135	25	0	0
0.0135	26	0	0
0.0135	27	0	0
0.0135	28	0	0
0.0135	29	0	0
0.014	0	0	0
0.014	1	0	0
0.014	2	0	0
0.014	3	0	0
0.014	4	0	0
0.014	5	0	0
0.014	6	0	0
0.014	7	0	0
0.014	8	0	0
0.014	9	0	0
0.014	10	0	0
0.014	11	0	0
0.014	12	0	0
0.014	13	0	0
0.014	14	0	0
0.014	15	0	0
0.014	16	0	0
0.014	17	0	0
0.014	18	0	0
0.014	19	0	0
0.014	20	0	0
0.014	21	0	0
0.014	22	0	0
0.014	23	0	0
0.014	24	0	0
0.014	25	0	0
0.014	26	0	0
0.014	27	0	0
0.014	28	0	0
0.014	29	0	0
0.0145	0	0	0
0.0145	1	0	0
0.0145	2	0	0
0.0145	3	0	0
0.0145	4	0	0
0.0145	5	0	0
0.0145	6	0	0
0.0145	7	0	0
0.0145	8	0	0
0.0145	9	0	0
0.0145	10	0	0
0.0145	11	0	0
0.0145	12	0	0
0.0145	13	0	0
0.0145	14	0	0
0.0145	15	0	0
0.0145	16	0	0
0.0145	17	0	0
0.0145	18	0	0
0.0145	19	0	0
0.0145	20	0	0
0.0145	21	0	0
0.0145	22	0	0
0.0145	23	0	0
0.0145	24	0	0
0.0145	25	0	0
0.0145	26	0	0
0.0145	27	0	0
0.0145	28	0	0
0.0145	29	0	0
0.015	0	0	0
0.015	1	0	0
0.015	2	0	0
0.015	3	0	0
0.015	4	0	0
0.015	5	0	0
0.015	6	0	0
0.015	7	0	0
0.015	8	0	0
0.015	9	0	0
0.015	10	0	0
0.015	11	0	0
0.015	12	0	0
0.015	13	0	0
0.015	14	0	0
0.015	15	0	0
0.015	16	0	0
0.015	17	0	0
0.015	18	0	0
0.015	19	0	0
0.015	20	0	0
0.015	21	0	0
0.015	22	0	0
0.015	23	0	0
0.015	24	0	0
0.015	25	0	0
0.015	26	0	0
0.015	27	0	0
0.015	28	0	0
0.015	29	0	0
0.0155	0	0	0
0.0155	1	0	0
0.0155	2	0	0
0.0155	3	0	0
0.0155	4	0	0
0.0155	5	0	0
0.0155	6	0	0
0.0155	7	0	0
0.0155	8	0	0
0.0155	9	0	0
0.0155	10	0	0
0.0155	11	0	0
0.0155	12	0	0
0.0155	13	0	0
0.0155	14	0	0
0.0155	15	0	0
0.0155	16	0	0
0.0155	17	0	0
0.0155	18	0	0
0.0155	19	0	0
0.0155	20	0	0
0.0155	21	0	0
0.0155	22	0	0
0.0155	23	0	0
0.0155	24	0	0
0.0155	25	0	0
0.0155	26	0	0
0.0155	27	0	0
0.0155	28	0	0
0.0155	29	0	0
0.016	0	0	0
0.016	1	0	0
0.016	2	0	0
0.016	3	0	0
0.016	4	0	0
0.016	5	0	0
0.016	6	0	0
0.016	7	0	0
0.016	8	0	0
0.016	9	0	0
0.016	10	0	0
0.016	11	0	0
0.016	12	0	0
0.016	13	0	0
0.016	14	0	0
0.016	15	0	0
0.016	16	0	0
0.016	17	0	0
0.016	18	0	0
0.016	19	0	0
0.016	20	0	0
0.016	21	0	0
0.016	22	0	0
0.016	23	0	0
0.016	24	0	0
0.016	25	0	0
0.016	26	0	0
0.016	27	0	0
0.016	28	0	0
0.016	29	0	0
0.0165	0	0	0
0.0165	1	0	0
0.0165	2	0	0
0.0165	3	0	0
0.0165	4	0	0
0.0165	5	0	0
0.0165	6	0	0
0.0165	7	0	0
0.0165	8	0	0
0.0165	9	0	0
0.0165	10	0	0
0.0165	11	0	0
0.0165	12	0	0
0.0165	13	0	0
0.0165	14	0	0
0.0165	15	0	0
0.0165	16	0	0
0.0165	17	0	0
0.0165	18	0	0
0.0165	19	0	0
0.0165	20	0	0
0.0165	21	0	0
0.0165	22	0	0
0.0165	23	0	0
0.0165	24	0	0
0.0165	25	0	0
0.0165	26	0	0
0.0165	27	0	0
0.0165	28	0	0
0.0165	29	0	0
0.017	0	0	0
0.017	1	0	0
0.017	2	0	0
0.017	3	0	0
0.017	4	0	0
0.017	5	0	0
0.017	6	0	0
0.017	7	0	0
0.017	8	0	0
0.017	9	0	0
0.017	10	0	0
0.017	11	0	0
0.017	12	0	0
0.017	13	0	0
0.017	14	0	0
0.017	15	0	0
0.017	16	0	0
0.017	17	0	0
0.017	18	0	0
0.017	19	0	0
0.017	20	0	0
0.017	21	0	0
0.017	22	0	0
0.017	23	0	0
0.017	24	0	0
0.017	25	0	0
0.017	26	0	0
0.017	27	0	0
0.017	28	0	0
0.017	29	0	0
0.0175	0	0	0
0.0175	1	0	0
0.0175	2	0	0
0.0175	3	0	0
0.0175	4	0	0
0.0175	5	0	0
0.0175	6	0	0
0.0175	7	0	0
0.0175	8	0	0
0.0175	9	0	0
0.0175	10	0	0
0.0175	11	0	0
0.0175	12	0	0
0.0175	13	0	0
0.0175	14	0	0
0.0175	15	0	0
0.0175	16	0	0
0.0175	17	0	0
0.0175	18	0	0
0.0175	19	0	0
0.0175	20	0	0
0.0175	21	0	0
0.0175	22	0	0
0.0175	23	0	0
0.0175	24	0	0
0.0175	25	0	0
0.0175	26	0	0
0.0175	27	0	0
0.0175	28	0	0
0.0175	29	0	0
0.018	0	0	0
0.018	1	0	0
0.018	2	0	0
0.018	3	0	0
0.018	4	0	0
0.018	5	0	0
0.018	6	0	0
0.018	7	0	0
0.018	8	0	0
0.018	9	0	0
0.018	10	0	0
0.018	11	0	0
0.018	12	0	0
0.018	13	0	0
0.018	14	0	0
0.018	15	0	0
0.018	16	0	0
0.018	17	0	0
0.018	18	0	0
0.018	19	0	0
0.018	20	0	0
0.018	21	0	0
0.018	22	0	0
0.018	23	0	0
0.018	24	0	0
0.018	25	0	0
0.018	26	0	0
0.018	27	0	0
0.018	28	0	0
0.018	29	0	0
0.0185	0	0	0
0.0185	1	0	0
0.0185	2	0	0
0.0185	3	0	0
0.0185	4	0	0
0.0185	5	0	0
0.0185	6	0	0
0.0185	7	0	0
0.0185	8	0	0
0.0185	9	0	0
0.0185	10	0	0
0.0185	11	0	0
0.0185	12	0	0
0.0185	13	0	0
0.0185	14	0	0
0.0185	15	0	0
0.0185	16	0	0
0.0185	17	0	0
0.0185	18	0	0
0.0185	19	0	0
0.0185	20	0	0
0.0185	21	0	0
0.0185	22	0	0
0.0185	23	0	0
0.0185	24	0	0
0.0185	25	0	0
0.0185	26	0	0
0.0185	27	0	0
0.0185	28	0	0
0.0185	29	0	0
0.019	0	0	0
0.019	1	0	0
0.019	2	0	0
0.019	3	0	0
0.019	4	0	0
0.019	5	0	0
0.019	6	0	0
0.019	7	0	0
0.019	8	0	0
0.019	9	0	0
0.019	10	0	0
0.019	11	0	0
0.019	12	0	0
0.019	13	0	0
0.019	14	0	0
0.019	15	0	0
0.019	16	0	0
0.019	17	0	0
0.019	18	0	0
0.019	19	0	0
0.019	20	0	0
0.019	21	0	0
0.019	22	0	0
0.019	23	0	0
0.019	24	0	0
0.019	25	0	0
0.019	26	0	0
0.019	27	0	0
0.019	28	0	0
0.019	29	0	0
0.0195	0	0	0
0.0195	1	0	0
0.0195	2	0	0
0.0195	3	0	0
0.0195	4	0	0
0.0195	5	0	0
0.0195	6	0	0
0.0195	7	0	0
0.0195	8	0	0
0.0195	9	0	0
0.0195	10	0	0
0.0195	11	0	0
0.0195	12	0	0
0.0195	13	0	0
0.0195	14	0	0
0.0195	15	0	0
0.0195	16	0	0
0.0195	17	0	0
0.0195	18	0	0
0.0195	19	0	0
0.0195	20	0	0
0.0195	21	0	0
0.0195	22	0	0
0.0195	23	0	0
0.0195	24	0	0
0.0195	25	0	0
0.0195	26	0	0
0.0195	27	0	0
0.0195	28	0	0
0.0195	29	0	0
0.02	0	0	0
0.02	1	0	0
0.02	2	0	0
0.02	3	0	0
0.02	4	0	0
0.02	5	0	0
0.02	6	0	0
0.02	7	0	0
0.02	8	0	0
0.02	9	0	0
0.02	10	0	0
0.02	11	0	0
0.02	12	0	0
0.02	13	0	0
0.02	14	0	0
0.02	15	0	0
0.02	16	0	0
0.02	17	0	0
0.02	18	0	0
0.02	19	0	0
0.02	20	0	0
0.02	21	0	0
0.02	22	0	0
0.02	23	0	0
0.02	24	0	0
0.02	25	0	0
0.02	26	0	0
0.02	27	0	0
0.02	28	0	0
0.02	29	0	0
0.0205	0	0	0
0.0205	1	0	0
0.0205	2	0	0
0.0205	3	0	0
0.0205	4	0	0
0.0205	5	0	0
0.0205	6	0	0
0.0205	7	0	0
0.0205	8	0	0
0.0205	9	0	0
0.0205	10	0	0
0.0205	11	0	0
0.0205	12	0	0
0.0205	13	0	0
0.0205	14	0	0
0.0205	15	0	0
0.0205	16	0	0
0.0205	17	0	0
0.0205	18	0	0
0.0205	19	0	0
0.0205	20	0	0
0.0205	21	0	0
0.0205	22	0	0
0.0205	23	0	0
0.0205	24	0	0
0.0205	25	0	0
0.0205	26	0	0
0.0205	27	0	0
0.0205	28	0	0
0.0205	29	0	0
0.021	0	0	0
0.021	1	0	0
0.021	2	0	0
0.021	3	0	0
0.021	4	0	0
0.021	5	0	0
0.021	6	0	0
0.021	7	0	0
0.021	8	0	0
0.021	9	0	0
0.021	10	0	0
0.021	11	0	0
0.021	12	0	0
0.021	13	0	0
0.021	14	0	0
0.021	15	0	0
0.021	16	0	0
0.021	17	0	0
0.021	18	0	0
0.021	19	0	0
0.021	20	0	0
0.021	21	0	0
0.021	22	0	0
0.021	23	0	0
0.021	24	0	0
0.021	25	0	0
0.021	26	0	0
0.021	27	0	0
0.021	28	0	0
0.021	29	0	0
0.0215	0	0	0
0.0215	1	0	0
0.0215	2	0	0
0.0215	3	0	0
0.0215	4	0	0
0.0215	5	0	0
0.0215	6	0	0
0.0215	7	0	0
0.0215	8	0	0
0.0215	9	0	0
0.0215	10	0	0
0.0215	11	0	0
0.0215	12	0	0
0.0215	13	0	0
0.0215	14	0	0
0.0215	15	0	0
0.0215	16	0	0
0.0215	17	0	0
0.0215	18	0	0
0.0215	19	0	0
0.0215	20	0	0
0.0215	21	0	0
0.0215	22	0	0
0.0215	23	0	0
0.0215	24	0	0
0.0215	25	0	0
0.0215	26	0	0
0.0215	27	0	0
0.0215	28	0	0
0.0215	29	0	0
0.022	0	0	0
0.022	1	0	0
0.022	2	0	0
0.022	3	0	0
0.022	4	0	0
0.022	5	0	0
0.022	6	0	0
0.022	7	0	0
0.022	8	0	0
0.022	9	0	0
0.022	10	0	0
0.022	11	0	0
0.022	12	0	0
0.022	13	0	0
0.022	14	0	0
0.022	15	0	0
0.022	16	0	0
0.022	17	0	0
0.022	18	0	0
0.022	19	0	0
0.022	20	0	0
0.022	21	0	0
0.022	22	0	0
0.022	23	0	0
0.022	24	0	0
0.022	25	0	0
0.022	26	0	0
0.022	27	0	0
0.022	28	0	0
0.022	29	0	0
0.0225	0	0	0
0.0225	1	0	0
0.0225	2	0	0
0.0225	3	0	0
0.0225	4	0	0
0.0225	5	0	0
0.0225	6	0	0
0.0225	7	0	0
0.0225	8	0	0
0.0225	9	0	0
0.0225	10	0	0
0.0225	11	0	0
0.0225	12	0	0
0.0225	13	0	0
0.0225	14	0	0
0.0225	15	0	0
0.0225	16	0	0
0.0225	17	0	0
0.0225	18	0	0
0.0225	19	0	0
0.0225	20	0	0
0.0225	21	0	0
0.0225	22	0	0
0.0225	23	0	0
0.0225	24	0	0
0.0225	25	0	0
0.0225	26	0	0
0.0225	27	0	0
0.0225	28	0	0
0.0225	29	0	0
0.023	0	0	0
0.023	1	0	0
0.023	2	0	0
0.023	3	0	0
0.023	4	0	0
0.023	5	0	0
0.023	6	0	0
0.023	7	0	0
0.023	8	0	0
0.023	9	0	0
0.023	10	0	0
0.023	11	0	0
0.023	12	0	0
0.023	13	0	0
0.023	14	0	0
0.023	15	0	0
0.023	16	0	0
0.023	17	0	0
0.023	18	0	0
0.023	19	0	0
0.023	20	0	0
0.023	21	0	0
0.023	22	0	0
0.023	23	0	0
0.023	24	0	0
0.023	25	0	0
0.023	26	0	0
0.023	27	0	0
0.023	28	0	0
0.023	29	0	0
0.0235	0	0	0
0.0235	1	0	0
0.0235	2	0	0
0.0235	3	0	0
0.0235	4	0	0
0.0235	5	0	0
0.0235	6	0	0
0.0235	7	0	0
0.0235	8	0	0
0.0235	9	0	0
0.0235	10	0	0
0.0235	11	0	0
0.0235	12	0	0
0.0235	13	0	0
0.0235	14	0	0
0.0235	15	0	0
0.0235	16	0	0
0.0235	17	0	0
0.0235	18	0	0
0.0235	19	0	0
0.0235	20	0	0
0.0235	21	0	0
0.0235	22	0	0
0.0235	23	0	0
0.0235	24	0	0
0.0235	25	0	0
0.0235	26	0	0
0.0235	27	0	0
0.0235	28	0	0
0.0235	29	0	0
0.024	0	0	0
0.024	1	0	0
0.024	2	0	0
0.024	3	0	0
0.024	4	0	0
0.024	5	2.3223e-08	3.94948e-08
0.024	6	0	0
0.024	7	0	0
0.024	8	0	0
0.024	9	0	0
0.024	10	1.90838e-08	3.24555e-08
0.024	11	0	0
0.024	12	0	0
0.024	13	0	0
0.024	14	0	0
0.024	15	7.18998e-08	1.22279e-07
0.024	16	0	0
0.024	17	0	0
0.024	18	0	0
0.024	19	0	0
0.024	20	1.81399e-08	3.08502e-08
0.024	21	0	0
0.024	22	0	0
0.024	23	0	0
0.024	24	0	0
0.024	25	1.83987e-08	3.12903e-08
0.024	26	0	0
0.024	27	0	0
0.024	28	0	0
0.024	29	0	0
0.0245	0	1.90738e-08	3.11409e-08
0.0245	1	0	0
0.0245	2	0	0
0.0245	3	0	0
0.0245	4	0	0
0.0245	5	4.64315e-08	7.73863e-08
0.0245	6	0	0
0.0245	7	0	0
0.0245	8	0	0
0.0245	9	0	0
0.0245	10	2.15009e-07	3.52333e-07
0.0245	11	0	0
0.0245	12	0	0
0.0245	13	0	0
0.0245	14	0	0
0.0245	15	1.57616e-07	2.62223e-07
0.0245	16	0	0
0.0245	17	0	0
0.0245	18	0	0
0.0245	19	0	0
0.0245	20	1.31642e-07	2.1616e-07
0.0245	21	0	0
0.0245	22	0	0
0.0245	23	0	0
0.0245	24	0	0
0.0245	25	5.07813e-08	8.41598e-08
0.0245	26	0	0
0.0245	27	0	0
0.0245	28	0	0
0.0245	29	0	0
0.025	0	9.58735e-08	1.51611e-07
0.025	1	0	0
0.025	2	0	0
0.025	3	0	0
0.025	4	0	0
0.025	5	1.15264e-07	1.85359e-07
0.025	6	0	0
0.025	7	0	0
0.025	8	0	0
0.025	9	0	0
0.025	10	3.76172e-07	6.05138e-07
0.025	11	0	0
0.025	12	0	0
0.025	13	0	0
0.025	14	0	0
0.025	15	2.89687e-07	4.69393e-07
0.025	16	0	0
0.025	17	0	0
0.025	18	0	0
0.025	19	0	0
0.025	20	2.7717e-07	4.4444e-07
0.025	21	0	0
0.025	22	0	0
0.025	23	0	0
0.025	24	0	0
0.025	25	9.2646e-08	1.4983e-07
0.025	26	0	0
0.025	27	0	0
0.025	28	0	0
0.025	29	0	0
0.0255	0	2.01988e-07	3.11663e-07
0.0255	1	0	0
0.0255	2	0	0
0.0255	3	0	0
0.0255	4	0	0
0.0255	5	2.74571e-07	4.2564e-07
0.0255	6	0	0
0.0255	7	0	0
0.0255	8	0	0
0.0255	9	0	0
0.0255	10	5.28352e-07	8.3467e-07
0.0255	11	0	0
0.0255	12	0	0
0.0255	13	0	0
0.0255	14	0	0
0.0255	15	3.60305e-07	5.75906e-07
0.0255	16	0	0
0.0255	17	0	0
0.0255	18	0	0
0.0255	19	0	0
0.0255	20	3.89279e-07	6.13533e-07
0.0255	21	0	0
0.0255	22	0	0
0.0255	23	0	0
0.0255	24	0	0
0.0255	25	1.2439e-07	1.9771e-07
0.0255	26	0	0
0.0255	27	0	0
0.0255	28	0	0
0.0255	29	0	0
0.026	0	2.70221e-07	4.10695e-07
0.026	1	0	0
0.026	2	0	0
0.026	3	0	0
0.026	4	0	0
0.026	5	5.28333e-07	7.93945e-07
0.026	6	0	0
0.026	7	0	0
0.026	8	0	0
0.026	9	0	0
0.026	10	5.97013e-07	9.34323e-07
0.026	11	0	0
0.026	12	0	0
0.026	13	0	0
0.026	14	0	0
0.026	15	6.38846e-07	9.80175e-07
0.026	16	0	0
0.026	17	0	0
0.026	18	0	0
0.026	19	0	0
0.026	20	4.31047e-07	6.74154e-07
0.026	21	0	0
0.026	22	0	0
0.026	23	0	0
0.026	24	0	0
0.026	25	2.21279e-07	3.38332e-07
0.026	26	0	0
0.026	27	0	0
0.026	28	0	0
0.026	29	0	0
0.0265	0	3.04176e-07	4.58152e-07
0.0265	1	0	0
0.0265	2	0	0
0.0265	3	0	0
0.0265	4	0	0
0.0265	5	6.02394e-07	8.97454e-07
0.0265	6	0	0
0.0265	7	0	0
0.0265	8	0	0
0.0265	9	0	0
0.0265	10	8.55146e-07	1.2951e-06
0.0265	11	0	0
0.0265	12	0	0
0.0265	13	0	0
0.0265	14	0	0
0.0265	15	8.63586e-07	1.29428e-06
0.0265	16	0	0
0.0265	17	0	0
0.0265	18	0	0
0.0265	19	0	0
0.0265	20	5.47736e-07	8.37241e-07
0.0265	21	0	0
0.0265	22	0	0
0.0265	23	0	0
0.0265	24	0	0
0.0265	25	3.01348e-07	4.50239e-07
0.0265	26	0	0
0.0265	27	0	0
0.0265	28	0	0
0.0265	29	0	0
0.027	0	4.03807e-07	5.92336e-07
0.027	1	0	0
0.027	2	0	0
0.027	3	0	0
0.027	4	0	0
0.027	5	7.01759e-07	1.03128e-06
0.027	6	0	0
0.027	7	0	0
0.027	8	0	0
0.027	9	0	0
0.027	10	9.7747e-07	1.45985e-06
0.027	11	0	0
0.027	12	0	0
0.027	13	0	0
0.027	14	0	0
0.027	15	1.0411e-06	1.53336e-06
0.027	16	0	0
0.027	17	0	0
0.027	18	0	0
0.027	19	0	0
0.027	20	6.44799e-07	9.67965e-07
0.027	21	0	0
0.027	22	0	0
0.027	23	0	0
0.027	24	0	0
0.027	25	3.78826e-07	5.54587e-07
0.027	26	0	0
0.027	27	0	0
0.027	28	0	0
0.027	29	0	0
0.0275	0	4.8359e-07	6.95951e-07
0.0275	1	0	0
0.0275	2	0	0
0.0275	3	0	0
0.0275	4	0	0
0.0275	5	9.13585e-07	1.30638e-06
0.0275	6	0	0
0.0275	7	0	0
0.0275	8	0	0
0.0275	9	0	0
0.0275	10	1.09202e-06	1.60861e-06
0.0275	11	0	0
0.0275	12	0	0
0.0275	13	0	0
0.0275	14	0	0
0.0275	15	1.25914e-06	1.81653e-06
0.0275	16	0	0
0.0275	17	0	0
0.0275	18	0	0
0.0275	19	0	0
0.0275	20	7.44985e-07	1.09808e-06
0.0275	21	0	0
0.0275	22	0	0
0.0275	23	0	0
0.0275	24	0	0
0.0275	25	6.04782e-07	8.48037e-07
0.0275	26	0	0
0.0275	27	0	0
0.0275	28	0	0
0.0275	29	0	0
0.028	0	5.04185e-07	7.2176e-07
0.028	1	0	0
0.028	2	0	0
0.028	3	0	0
0.028	4	0	0
0.028	5	1.30911e-06	1.80202e-06
0.028	6	0	0
0.028	7	0	0
0.028	8	0	0
0.028	9	0	0
0.028	10	1.16163e-06	1.69584e-06
0.028	11	0	0
0.028	12	0	0
0.028	13	0	0
0.028	14	0	0
0.028	15	1.4188e-06	2.0166e-06
0.028	16	0	0
0.028	17	0	0
0.028	18	0	0
0.028	19	0	0
0.028	20	8.52694e-07	1.23305e-06
0.028	21	0	0
0.028	22	0	0
0.028	23	0	0
0.028	24	0	0
0.028	25	7.5913e-07	1.04146e-06
0.028	26	0	0
0.028	27	0	0
0.028	28	0	0
0.028	29	0	0
0.0285	0	7.33e-07	9.98608e-07
0.0285	1	0	0
0.0285	2	0	0
0.0285	3	0	0
0.0285	4	0	0
0.0285	5	1.65665e-06	2.22251e-06
0.0285	6	0	0
0.0285	7	0	0
0.0285	8	0	0
0.0285	9	0	0
0.0285	10	1.35817e-06	1.93363e-06
0.0285	11	0	0
0.0285	12	0	0
0.0285	13	0	0
0.0285	14	0	0
0.0285	15	1.77434e-06	2.44677e-06
0.0285	16	0	0
0.0285	17	0	0
0.0285	18	0	0
0.0285	19	0	0
0.0285	20	1.09231e-06	1.52296e-06
0.0285	21	0	0
0.0285	22	0	0
0.0285	23	0	0
0.0285	24	0	0
0.0285	25	8.37553e-07	1.13635e-06
0.0285	26	0	0
0.0285	27	0	0
0.0285	28	0	0
0.0285	29	0	0
0.029	0	7.97151e-07	1.07359e-06
0.029	1	0	0
0.029	2	0	0
0.029	3	0	0
0.029	4	0	0
0.029	5	1.8995e-06	2.50638e-06
0.029	6	0	0
0.029	7	0	0
0.029	8	0	0
0.029	9	0	0
0.029	10	1.65933e-06	2.28566e-06
0.029	11	0	0
0.029	12	0	0
0.029	13	0	0
0.029	14	0	0
0.029	15	2.06989e-06	2.79224e-06
0.029	16	0	0
0.029	17	0	0
0.029	18	0	0
0.029	19	0	0
0.029	20	1.25023e-06	1.70756e-06
0.029	21	0	0
0.029	22	0	0
0.029	23	0	0
0.029	24	0	0
0.029	25	1.05146e-06	1.38638e-06
0.029	26	0	0
0.029	27	0	0
0.029	28	0	0
0.029	29	0	0
0.0295	0	9.1805e-07	1.2102e-06
0.0295	1	0	0
0.0295	2	0	0
0.0295	3	0	0
0.0295	4	0	0
0.0295	5	2.1842e-06	2.82808e-06
0.0295	6	0	0
0.0295	7	0	0
0.0295	8	0	0
0.0295	9	0	0
0.0295	10	1.88288e-06	2.53826e-06
0.0295	11	0	0
0.0295	12	0	0
0.0295	13	0	0
0.0295	14	0	0
0.0295	15	2.1864e-06	2.92388e-06
